dataset,run,arraylength,time,cputime,memory
randomArrays,1,545,2.21,0.00,0.00
randomArrays,1,49,0.06,0.00,0.00
randomArrays,1,731,2.32,15.62,0.00
randomArrays,1,712,1.32,0.00,0.00
randomArrays,1,732,1.43,0.00,0.00
randomArrays,1,57,0.07,0.00,0.00
randomArrays,1,983,2.16,0.00,0.00
randomArrays,1,345,1.48,0.00,0.00
randomArrays,1,152,0.23,0.00,0.00
randomArrays,1,963,2.07,0.00,0.00
randomArrays,1,544,1.17,0.00,0.00
randomArrays,1,870,1.93,0.00,0.00
randomArrays,1,557,1.00,0.00,0.00
randomArrays,1,168,0.51,0.00,0.00
randomArrays,1,373,0.61,0.00,0.00
randomArrays,1,416,0.70,0.00,0.00
randomArrays,1,942,2.27,0.00,0.00
randomArrays,1,966,2.79,0.00,0.00
randomArrays,1,363,0.59,0.00,0.00
randomArrays,1,955,2.41,0.00,0.00
randomArrays,1,626,1.64,0.00,0.00
randomArrays,1,948,2.34,15.62,0.00
randomArrays,1,193,0.41,0.00,0.00
randomArrays,1,361,0.74,0.00,0.00
randomArrays,1,195,0.42,0.00,0.00
randomArrays,1,905,1.83,0.00,0.00
randomArrays,1,105,0.14,0.00,0.00
randomArrays,1,750,1.89,15.62,0.00
randomArrays,1,565,1.13,0.00,0.00
randomArrays,1,538,1.27,0.00,0.00
randomArrays,1,488,0.88,0.00,0.00
randomArrays,1,30,0.05,0.00,0.00
randomArrays,1,554,1.46,0.00,0.00
randomArrays,1,407,1.51,0.00,0.00
randomArrays,1,958,2.48,0.00,0.00
randomArrays,1,137,0.22,0.00,0.00
randomArrays,1,101,0.13,0.00,0.00
randomArrays,1,633,1.17,0.00,0.00
randomArrays,1,44,0.07,0.00,0.00
randomArrays,1,738,2.82,0.00,0.00
randomArrays,1,763,1.54,0.00,0.00
randomArrays,1,319,0.51,0.00,0.00
randomArrays,1,682,2.67,0.00,0.00
randomArrays,1,820,1.86,0.00,0.00
randomArrays,1,896,3.00,0.00,0.00
randomArrays,1,712,1.52,0.00,0.00
randomArrays,1,554,1.37,0.00,0.00
randomArrays,1,940,2.10,0.00,0.00
randomArrays,1,787,1.53,0.00,0.00
randomArrays,1,255,0.38,0.00,0.00
randomArrays,1,135,0.18,0.00,0.00
randomArrays,1,546,0.97,0.00,0.00
randomArrays,1,643,2.95,0.00,0.00
randomArrays,1,197,0.80,0.00,0.00
randomArrays,1,643,1.49,0.00,0.00
randomArrays,1,858,1.67,0.00,0.00
randomArrays,1,134,0.18,0.00,0.00
randomArrays,1,133,0.26,0.00,0.00
randomArrays,1,317,0.50,0.00,0.00
randomArrays,1,312,0.50,0.00,0.00
randomArrays,1,160,0.23,0.00,0.00
randomArrays,1,838,1.65,15.62,0.00
randomArrays,1,316,0.51,0.00,0.00
randomArrays,1,111,0.14,0.00,0.00
randomArrays,1,530,0.92,0.00,0.00
randomArrays,1,827,1.60,0.00,0.00
randomArrays,1,994,2.01,0.00,0.00
randomArrays,1,348,0.75,0.00,0.00
randomArrays,1,652,3.63,0.00,0.00
randomArrays,1,339,0.83,0.00,0.00
randomArrays,1,908,2.62,15.62,0.00
randomArrays,1,655,1.70,0.00,0.00
randomArrays,1,899,3.90,0.00,0.00
randomArrays,1,377,0.98,0.00,0.00
randomArrays,1,793,1.65,0.00,0.00
randomArrays,1,12,0.03,0.00,0.00
randomArrays,1,236,0.65,0.00,0.00
randomArrays,1,851,2.65,0.00,0.00
randomArrays,1,462,1.63,0.00,0.00
randomArrays,1,49,0.07,0.00,0.00
randomArrays,1,649,1.41,0.00,0.00
randomArrays,1,299,0.50,0.00,0.00
randomArrays,1,796,1.69,0.00,0.00
randomArrays,1,227,0.35,0.00,0.00
randomArrays,1,929,2.78,0.00,0.00
randomArrays,1,166,0.29,0.00,0.00
randomArrays,1,277,0.45,0.00,0.00
randomArrays,1,179,0.40,0.00,0.00
randomArrays,1,809,1.68,0.00,0.00
randomArrays,1,232,0.56,0.00,0.00
randomArrays,1,247,0.37,0.00,0.00
randomArrays,1,99,0.19,0.00,0.00
randomArrays,1,649,1.25,0.00,0.00
randomArrays,1,15,0.02,0.00,0.00
randomArrays,1,646,1.20,0.00,0.00
randomArrays,1,463,0.80,0.00,0.00
randomArrays,1,587,1.05,0.00,0.00
randomArrays,1,898,2.00,0.00,0.00
randomArrays,1,643,1.19,0.00,0.00
randomArrays,1,840,1.63,0.00,0.00
randomArrays,1,708,1.51,0.00,0.00
randomArrays,1,214,0.33,0.00,0.00
randomArrays,1,565,1.03,0.00,0.00
randomArrays,1,157,0.29,0.00,0.00
randomArrays,1,265,0.43,0.00,0.00
randomArrays,1,171,0.24,0.00,0.00
randomArrays,1,136,0.22,0.00,0.00
randomArrays,1,290,0.45,0.00,0.00
randomArrays,1,96,0.15,0.00,0.00
randomArrays,1,11,0.02,0.00,0.00
randomArrays,1,311,1.10,0.00,0.00
randomArrays,1,566,1.39,15.62,0.00
randomArrays,1,328,0.52,0.00,0.00
randomArrays,1,358,0.58,0.00,0.00
randomArrays,1,674,1.27,0.00,0.00
randomArrays,1,490,0.86,0.00,0.00
randomArrays,1,36,0.05,0.00,0.00
randomArrays,1,408,0.67,0.00,0.00
randomArrays,1,49,0.09,0.00,0.00
randomArrays,1,581,1.58,0.00,0.00
randomArrays,1,879,3.28,15.62,0.00
randomArrays,1,61,0.12,0.00,0.00
randomArrays,1,656,1.21,0.00,0.00
randomArrays,1,411,1.03,0.00,0.00
randomArrays,1,361,0.65,0.00,0.00
randomArrays,1,994,2.17,0.00,0.00
randomArrays,1,416,1.01,0.00,0.00
randomArrays,1,966,2.69,15.62,0.00
randomArrays,1,92,0.11,0.00,0.00
randomArrays,1,429,0.73,0.00,0.00
randomArrays,1,658,1.24,15.62,0.00
randomArrays,1,877,2.17,0.00,0.00
randomArrays,1,780,1.51,0.00,0.00
randomArrays,1,669,1.23,0.00,0.00
randomArrays,1,394,1.15,15.62,0.00
randomArrays,1,892,1.75,0.00,0.00
randomArrays,1,180,0.31,0.00,0.00
randomArrays,1,829,1.62,0.00,0.00
randomArrays,1,255,0.38,0.00,0.00
randomArrays,1,374,0.62,0.00,0.00
randomArrays,1,37,0.06,0.00,0.00
randomArrays,1,919,1.84,0.00,0.00
randomArrays,1,850,1.63,0.00,0.00
randomArrays,1,930,2.29,15.62,0.00
randomArrays,1,419,0.72,0.00,0.00
randomArrays,1,720,1.38,0.00,0.00
randomArrays,1,378,1.08,0.00,0.00
randomArrays,1,815,2.54,0.00,0.00
randomArrays,1,566,1.02,0.00,0.00
randomArrays,1,623,1.16,0.00,0.00
randomArrays,1,597,1.19,0.00,0.00
randomArrays,1,148,0.20,0.00,0.00
randomArrays,1,580,1.04,0.00,0.00
randomArrays,1,244,0.38,0.00,0.00
randomArrays,1,703,1.31,0.00,0.00
randomArrays,1,743,1.55,0.00,0.00
randomArrays,1,923,2.14,15.62,0.00
randomArrays,1,284,0.52,0.00,0.00
randomArrays,1,35,0.06,0.00,0.00
randomArrays,1,941,2.60,15.62,0.00
randomArrays,1,39,0.05,0.00,0.00
randomArrays,1,276,0.43,0.00,0.00
randomArrays,1,494,0.85,0.00,0.00
randomArrays,1,547,0.99,0.00,0.00
randomArrays,1,837,1.61,0.00,0.00
randomArrays,1,183,0.25,0.00,0.00
randomArrays,1,360,1.54,0.00,0.00
randomArrays,1,627,1.15,0.00,0.00
randomArrays,1,833,1.79,0.00,0.00
randomArrays,1,491,0.85,0.00,0.00
randomArrays,1,623,1.15,0.00,0.00
randomArrays,1,850,2.28,0.00,0.00
randomArrays,1,35,0.06,0.00,0.00
randomArrays,1,584,1.36,0.00,0.00
randomArrays,1,34,0.04,0.00,0.00
randomArrays,1,335,0.64,0.00,0.00
randomArrays,1,145,0.19,0.00,0.00
randomArrays,1,61,0.12,0.00,0.00
randomArrays,1,88,0.14,0.00,0.00
randomArrays,1,442,1.04,0.00,0.00
randomArrays,1,729,1.54,0.00,0.00
randomArrays,1,312,0.64,0.00,0.00
randomArrays,1,620,1.14,0.00,0.00
randomArrays,1,77,0.14,0.00,0.00
randomArrays,1,784,1.71,0.00,0.00
randomArrays,1,720,3.06,15.62,0.00
randomArrays,1,796,1.52,0.00,0.00
randomArrays,1,81,0.10,0.00,0.00
randomArrays,1,900,1.92,0.00,0.00
randomArrays,1,570,1.40,0.00,0.00
randomArrays,1,749,2.15,0.00,0.00
randomArrays,1,723,2.12,0.00,0.00
randomArrays,1,54,0.07,0.00,0.00
randomArrays,1,261,0.46,0.00,0.00
randomArrays,1,831,2.71,0.00,0.00
randomArrays,1,133,0.33,0.00,0.00
randomArrays,1,165,0.23,0.00,0.00
randomArrays,1,441,0.76,0.00,0.00
randomArrays,1,782,1.47,0.00,0.00
randomArrays,1,384,0.71,0.00,0.00
randomArrays,1,283,0.53,0.00,0.00
randomArrays,1,71,0.14,0.00,0.00
randomArrays,1,374,0.62,0.00,0.00
randomArrays,1,204,0.37,0.00,0.00
randomArrays,1,437,0.75,0.00,0.00
randomArrays,1,662,1.53,0.00,0.00
randomArrays,1,821,2.26,0.00,0.00
randomArrays,1,198,0.31,0.00,0.00
randomArrays,1,776,2.04,0.00,0.00
randomArrays,1,124,0.27,0.00,0.00
randomArrays,1,202,0.46,0.00,0.00
randomArrays,1,806,1.68,0.00,0.00
randomArrays,1,448,0.96,0.00,0.00
randomArrays,1,383,0.63,0.00,0.00
randomArrays,1,992,2.10,0.00,0.00
randomArrays,1,714,1.34,0.00,0.00
randomArrays,1,528,1.06,0.00,0.00
randomArrays,1,137,0.19,0.00,0.00
randomArrays,1,122,0.16,0.00,0.00
randomArrays,1,883,5.31,0.00,0.00
randomArrays,1,614,1.17,0.00,0.00
randomArrays,1,841,1.64,0.00,0.00
randomArrays,1,471,0.84,0.00,0.00
randomArrays,1,871,2.53,0.00,0.00
randomArrays,1,938,1.86,0.00,0.00
randomArrays,1,238,0.35,0.00,0.00
randomArrays,1,772,1.76,0.00,0.00
randomArrays,1,334,0.59,0.00,0.00
randomArrays,1,274,0.42,0.00,0.00
randomArrays,1,385,0.64,0.00,0.00
randomArrays,1,455,1.61,0.00,0.00
randomArrays,1,202,0.47,0.00,0.00
randomArrays,1,349,0.95,0.00,0.00
randomArrays,1,170,0.25,0.00,0.00
randomArrays,1,365,0.60,0.00,0.00
randomArrays,1,921,1.93,15.62,0.00
randomArrays,1,368,0.79,0.00,0.00
randomArrays,1,851,1.67,0.00,0.00
randomArrays,1,736,1.42,0.00,0.00
randomArrays,1,64,0.11,0.00,0.00
randomArrays,1,371,0.88,0.00,0.00
randomArrays,1,962,2.07,0.00,0.00
randomArrays,1,758,1.47,0.00,0.00
randomArrays,1,565,1.20,0.00,0.00
randomArrays,1,246,0.50,0.00,0.00
randomArrays,1,390,1.34,0.00,0.00
randomArrays,1,833,1.74,0.00,0.00
randomArrays,1,359,0.59,0.00,0.00
randomArrays,1,647,1.22,0.00,0.00
randomArrays,1,830,1.82,15.62,0.00
randomArrays,1,790,1.48,0.00,0.00
randomArrays,1,789,1.67,0.00,0.00
randomArrays,1,33,0.04,0.00,0.00
randomArrays,1,324,0.51,0.00,0.00
randomArrays,1,460,1.30,0.00,0.00
randomArrays,1,660,1.29,0.00,0.00
randomArrays,1,553,1.01,0.00,0.00
randomArrays,1,181,0.25,0.00,0.00
randomArrays,1,106,0.13,0.00,0.00
randomArrays,1,198,0.29,0.00,0.00
randomArrays,1,795,1.55,15.62,0.00
randomArrays,1,149,0.20,0.00,0.00
randomArrays,1,42,0.11,0.00,0.00
randomArrays,1,538,0.93,0.00,0.00
randomArrays,1,405,0.75,0.00,0.00
randomArrays,1,741,1.39,0.00,0.00
randomArrays,1,88,0.15,0.00,0.00
randomArrays,1,896,1.73,0.00,0.00
randomArrays,1,574,1.03,0.00,0.00
randomArrays,1,34,0.08,0.00,0.00
randomArrays,1,83,0.11,0.00,0.00
randomArrays,1,311,0.49,0.00,0.00
randomArrays,1,168,0.23,0.00,0.00
randomArrays,1,720,1.34,0.00,0.00
randomArrays,1,499,0.86,0.00,0.00
randomArrays,1,280,0.43,0.00,0.00
randomArrays,1,960,1.87,0.00,0.00
randomArrays,1,351,0.56,0.00,0.00
randomArrays,1,840,1.90,15.62,0.00
randomArrays,1,826,2.51,0.00,0.00
randomArrays,1,780,1.48,0.00,0.00
randomArrays,1,592,1.89,0.00,0.00
randomArrays,1,601,1.46,0.00,0.00
randomArrays,1,924,1.81,0.00,0.00
randomArrays,1,630,1.62,0.00,0.00
randomArrays,1,738,1.38,0.00,0.00
randomArrays,1,43,0.08,0.00,0.00
randomArrays,1,546,0.97,0.00,0.00
randomArrays,1,118,0.22,0.00,0.00
randomArrays,1,812,1.56,0.00,0.00
randomArrays,1,636,1.22,0.00,0.00
randomArrays,1,253,0.42,0.00,0.00
randomArrays,1,443,0.76,0.00,0.00
randomArrays,1,292,0.45,0.00,0.00
randomArrays,1,723,2.06,15.62,0.00
randomArrays,1,398,0.70,0.00,0.00
randomArrays,1,368,0.96,0.00,0.00
randomArrays,1,534,1.22,0.00,0.00
randomArrays,1,899,1.78,0.00,0.00
randomArrays,1,137,0.21,0.00,0.00
randomArrays,1,187,0.26,0.00,0.00
randomArrays,1,164,0.22,0.00,0.00
randomArrays,1,735,1.46,0.00,0.00
randomArrays,1,524,0.93,0.00,0.00
randomArrays,1,512,0.91,0.00,0.00
randomArrays,1,15,0.03,0.00,0.00
randomArrays,1,737,1.42,0.00,0.00
randomArrays,1,616,1.20,0.00,0.00
randomArrays,1,349,0.59,0.00,0.00
randomArrays,1,645,1.18,0.00,0.00
randomArrays,1,502,1.63,0.00,0.00
randomArrays,1,932,1.94,15.62,0.00
randomArrays,1,778,1.50,0.00,0.00
randomArrays,1,126,0.19,0.00,0.00
randomArrays,1,836,1.60,15.62,0.00
randomArrays,1,911,2.20,0.00,0.00
randomArrays,1,265,1.01,0.00,0.00
randomArrays,1,694,1.32,0.00,0.00
randomArrays,1,188,0.59,0.00,0.00
randomArrays,1,282,0.43,0.00,0.00
randomArrays,1,347,0.56,0.00,0.00
randomArrays,1,768,1.67,0.00,0.00
randomArrays,1,778,1.79,0.00,0.00
randomArrays,1,549,1.10,0.00,0.00
randomArrays,1,12,0.02,0.00,0.00
randomArrays,1,336,0.55,0.00,0.00
randomArrays,1,949,1.87,0.00,0.00
randomArrays,1,179,0.26,0.00,0.00
randomArrays,1,634,1.16,0.00,0.00
randomArrays,1,38,0.05,0.00,0.00
randomArrays,1,123,0.16,0.00,0.00
randomArrays,1,282,0.44,0.00,0.00
randomArrays,1,452,1.03,0.00,0.00
randomArrays,1,217,0.31,0.00,0.00
randomArrays,1,629,1.18,15.62,0.00
randomArrays,1,275,0.43,0.00,0.00
randomArrays,1,66,0.08,0.00,0.00
randomArrays,1,308,0.49,0.00,0.00
randomArrays,1,809,2.19,0.00,0.00
randomArrays,1,634,1.18,0.00,0.00
randomArrays,1,478,0.83,0.00,0.00
randomArrays,1,336,1.20,0.00,0.00
randomArrays,1,672,1.23,0.00,0.00
randomArrays,1,583,2.43,0.00,0.00
randomArrays,1,413,0.70,0.00,0.00
randomArrays,1,683,1.43,0.00,0.00
randomArrays,1,463,0.80,0.00,0.00
randomArrays,1,267,0.41,0.00,0.00
randomArrays,1,73,0.09,0.00,0.00
randomArrays,1,641,1.19,0.00,0.00
randomArrays,1,827,2.11,0.00,0.00
randomArrays,1,864,1.96,0.00,0.00
randomArrays,1,672,1.25,0.00,0.00
randomArrays,1,948,1.88,0.00,0.00
randomArrays,1,523,1.16,0.00,0.00
randomArrays,1,113,0.15,0.00,0.00
randomArrays,1,855,1.67,0.00,0.00
randomArrays,1,764,1.78,0.00,0.00
randomArrays,1,559,1.04,0.00,0.00
randomArrays,1,256,0.37,0.00,0.00
randomArrays,1,861,1.67,0.00,0.00
randomArrays,1,215,0.31,0.00,0.00
randomArrays,1,610,1.36,0.00,0.00
randomArrays,1,133,0.26,0.00,0.00
randomArrays,1,721,1.52,0.00,0.00
randomArrays,1,826,1.69,0.00,0.00
randomArrays,1,732,1.51,0.00,0.00
randomArrays,1,218,0.31,0.00,0.00
randomArrays,1,897,2.65,0.00,0.00
randomArrays,1,95,0.12,0.00,0.00
randomArrays,1,596,1.11,0.00,0.00
randomArrays,1,333,0.78,0.00,0.00
randomArrays,1,139,0.18,0.00,0.00
randomArrays,1,90,0.16,0.00,0.00
randomArrays,1,724,1.46,0.00,0.00
randomArrays,1,24,0.03,0.00,0.00
randomArrays,1,182,0.26,0.00,0.00
randomArrays,1,440,0.78,0.00,0.00
randomArrays,1,521,0.91,0.00,0.00
randomArrays,1,653,3.21,0.00,0.00
randomArrays,1,422,0.72,0.00,0.00
randomArrays,1,919,2.88,0.00,0.00
randomArrays,1,399,0.73,0.00,0.00
randomArrays,1,148,0.22,0.00,0.00
randomArrays,1,651,1.58,0.00,0.00
randomArrays,1,953,3.74,0.00,0.00
randomArrays,1,205,0.35,0.00,0.00
randomArrays,1,713,1.62,0.00,0.00
randomArrays,1,335,0.55,0.00,0.00
randomArrays,1,800,1.57,0.00,0.00
randomArrays,1,263,0.40,0.00,0.00
randomArrays,1,305,0.57,0.00,0.00
randomArrays,1,772,1.98,15.62,0.00
randomArrays,1,760,2.60,0.00,0.00
randomArrays,1,985,2.79,15.62,0.00
randomArrays,1,468,0.90,0.00,0.00
randomArrays,1,542,1.48,0.00,0.00
randomArrays,1,137,0.41,0.00,0.00
randomArrays,1,877,2.55,0.00,0.00
randomArrays,1,407,1.23,0.00,0.00
randomArrays,1,13,0.02,0.00,0.00
randomArrays,1,857,2.27,0.00,0.00
randomArrays,1,961,3.23,0.00,0.00
randomArrays,1,963,1.99,0.00,0.00
randomArrays,1,792,2.18,15.62,0.00
randomArrays,1,190,0.27,0.00,0.00
randomArrays,1,859,1.65,0.00,0.00
randomArrays,1,989,1.92,0.00,0.00
randomArrays,1,816,2.20,15.62,0.00
randomArrays,1,950,1.88,0.00,0.00
randomArrays,1,241,0.36,0.00,0.00
randomArrays,1,957,2.57,0.00,0.00
randomArrays,1,155,0.47,0.00,0.00
randomArrays,1,625,1.32,0.00,0.00
randomArrays,1,573,1.12,0.00,0.00
randomArrays,1,278,0.44,0.00,0.00
randomArrays,1,67,0.08,0.00,0.00
randomArrays,1,785,2.39,15.62,0.00
randomArrays,1,576,1.02,0.00,0.00
randomArrays,1,949,1.96,0.00,0.00
randomArrays,1,274,0.62,0.00,0.00
randomArrays,1,827,1.58,0.00,0.00
randomArrays,1,246,0.36,0.00,0.00
randomArrays,1,497,1.27,0.00,0.00
randomArrays,1,98,0.13,0.00,0.00
randomArrays,1,87,0.16,0.00,0.00
randomArrays,1,362,0.61,0.00,0.00
randomArrays,1,748,1.44,0.00,0.00
randomArrays,1,553,1.00,0.00,0.00
randomArrays,1,931,3.04,0.00,0.00
randomArrays,1,24,0.05,0.00,0.00
randomArrays,1,836,1.74,0.00,0.00
randomArrays,1,524,0.93,0.00,0.00
randomArrays,1,286,0.45,0.00,0.00
randomArrays,1,379,0.89,0.00,0.00
randomArrays,1,654,1.47,0.00,0.00
randomArrays,1,795,2.24,0.00,0.00
randomArrays,1,335,0.54,0.00,0.00
randomArrays,1,218,0.51,0.00,0.00
randomArrays,1,390,0.65,0.00,0.00
randomArrays,1,80,0.10,0.00,0.00
randomArrays,1,602,2.04,0.00,0.00
randomArrays,1,687,1.50,15.62,0.00
randomArrays,1,573,1.44,0.00,0.00
randomArrays,1,857,1.85,0.00,0.00
randomArrays,1,484,0.92,0.00,0.00
randomArrays,1,633,1.96,15.62,0.00
randomArrays,1,393,1.48,0.00,0.00
randomArrays,1,953,1.88,0.00,0.00
randomArrays,1,718,1.51,0.00,0.00
randomArrays,1,330,1.18,15.62,0.00
randomArrays,1,273,0.42,0.00,0.00
randomArrays,1,323,0.52,0.00,0.00
randomArrays,1,971,1.89,0.00,0.00
randomArrays,1,156,0.29,0.00,0.00
randomArrays,1,971,2.14,0.00,0.00
randomArrays,1,202,0.45,0.00,0.00
randomArrays,1,201,0.29,0.00,0.00
randomArrays,1,230,0.51,0.00,0.00
randomArrays,1,953,2.01,0.00,0.00
randomArrays,1,399,0.98,0.00,0.00
randomArrays,1,354,0.86,0.00,0.00
randomArrays,1,334,0.70,0.00,0.00
randomArrays,1,538,0.98,0.00,0.00
randomArrays,1,238,0.44,0.00,0.00
randomArrays,1,415,0.82,0.00,0.00
randomArrays,1,498,0.93,15.62,0.00
randomArrays,1,193,0.27,0.00,0.00
randomArrays,1,125,0.16,0.00,0.00
randomArrays,1,100,0.17,0.00,0.00
randomArrays,1,742,2.63,0.00,0.00
randomArrays,1,588,1.08,0.00,0.00
randomArrays,1,355,0.58,0.00,0.00
randomArrays,1,923,3.34,0.00,0.00
randomArrays,1,167,0.42,0.00,0.00
randomArrays,1,518,0.98,0.00,0.00
randomArrays,1,649,2.52,0.00,0.00
randomArrays,1,280,0.48,0.00,0.00
randomArrays,1,842,2.88,0.00,0.00
randomArrays,1,586,1.08,0.00,0.00
randomArrays,1,519,1.22,0.00,0.00
randomArrays,1,112,0.15,0.00,0.00
randomArrays,1,320,0.54,0.00,0.00
randomArrays,1,955,1.86,0.00,0.00
randomArrays,1,61,0.07,0.00,0.00
randomArrays,1,709,1.35,0.00,0.00
randomArrays,1,671,1.34,0.00,0.00
randomArrays,1,437,0.93,0.00,0.00
randomArrays,1,917,1.82,15.62,0.00
randomArrays,1,499,0.87,0.00,0.00
